sentence_id,text_id,position,sentence
6115,354,sc,经鉴定，陈某某伤情程度为轻伤。
6116,354,sc,这次打架事件还导致其患神经功能紊乱症。
6117,354,sc,请求法院依法追究被告人石某某犯故意伤害罪的刑事责任，并要求陈某某赔偿其经济损失：医疗费21865元、误工费118560元、护理费210元、营养费44460元、住院伙食补助费210元、精神抚慰金30000元、鉴定费840元、交通费1200元、材料打印费520元，共计217865元。
6118,354,sc,委托诉讼代理人杨某、杨某的意见与陈某某一致。
6119,355,bc,被上诉人王某答辩称：上诉人李某不构成自首。
6120,355,bc,原判认定事实清楚，证据确实充分，定罪准确，但对上诉人李某量刑偏轻。
6121,355,bc,请求驳回上诉，维持原判。
6122,355,bc,出庭检察员的出庭意见：原判认定的事实清楚、证据确实充分，定罪准确，审判程序合法，但未依法认定上诉人李某的自首情节有误，建议予以纠正。
6123,355,sc,上诉人李某诉称，现有证据不足以证实其行为与被害人的伤情具有因果关系，不能排除被害人伤情系受其他外力所致；其案发后主动投案，如实供述自己的罪行，应认定为自首，且案发后已赔偿被害人部分经济损失。
6124,355,sc,民事部分其无需承担赔偿责任。
6125,355,sc,请求予以改判。
6126,355,sc,其辩护人暨委托代理人提出基本一致的意见。
6127,356,bc,被告人甄某辩解称：我找王某甲要工程款，但他说工程款已经付清，我和他发生争吵，王某戊要拿刀砍我，都某召集工人准备打我，我没有切割钢筋给工人，我也没有打人，我无罪。
6128,356,bc,被告人甄某的辩护人唐某提出如下辩护意见：本案的程序不正当，证据均系公安机关伪造，没有证据证明被告人甄某在现场切割并分发钢筋，也没有证据证实甄某持钢管殴打刘某，应宣告甄某无罪，甄某也不应承担民事赔偿责任。
6129,356,bc,被告人王某辩解称：我没有殴打刘某，他的伤情跟我没有关系。
6130,356,bc,被告人付某令辩解称：我是驾驶员，对打架的事情事先不明知，没有共同犯罪的故意；我到现场的时候刘某已经倒在地上，他的伤情和我没有关系；笔录是事先写好的，侦查人员对我进行了诱供。
6131,356,bc,被告人王某甲未提出辩解意见。
6132,356,sc,附带民事诉讼原告人刘某诉称：被告人甄某、王某、付某令故意伤害致其多处重伤及轻伤，并构成二级伤残，手段特别残忍，应判处十年以上有期徒刑；附带民事诉讼被告人王某现场召集、组织同去工地人员持械殴打被害人刘某，与被告人甄某、王某、付某令构成共同过错，应承担连带赔偿责任。
6133,356,sc,请求判令被告人甄某、王某、付某令及附带民事诉讼被告人王某共同赔偿医疗费2888692元、住院伙食补助费19924元、营养费18250元、护理费9980916元、误工费982875元、××赔偿金585684元、××生活辅助费800元、康复费180000元、鉴定费4100元、交通费6439元、住宿费7440元，合计人民币22078883元。
6134,356,sc,附带民事诉讼原告人的委托代理人提供了相关医疗费发票、护理费收条、交通费票据、住宿费发票、鉴定意见等证据。
6135,356,sc,附带民事诉讼原告人刘某的委托代理人提出如下意见：被告人甄某怕打架吃亏，召集人员到现场讨要工程款，率先殴打王某甲导致事态扩大，王某招呼其他人员下车打架，被告人甄某在现场切割钢筋分发给众人，并带头持钢筋与被告人王某、付某令等人一起殴打刘某，导致刘某重伤，故被告人甄某、王某、付某令均构成故意伤害罪；涉案工程款已经付清，甄某在没有依据的情况下企图用农民工的身份上访告状，利用社会对农民工的同情给政府施加压力，其行为是无理取闹，而刘某系王某甲雇佣的工程师，与本案无任何关系。
6136,356,sc,综上，被告人甄某、王某、付某令及附带民事诉讼被告人王某应承担连带赔偿责任。
6137,357,bc,再审时刘某现辩称：安装ETC是为了过收费站时快，其没有造假证，也没有改车型，车是35座，在鹤壁那辆车上装ETC时其不在场，就装宋某开的那辆车时在场。
6138,357,bc,不知道ETC为什么录入的是29座，收费站交费时要多少我们给多少，装ETC前后收费是否有变化其不懂。
6139,357,bc,没有诈骗的故意，没有少交钱的意思，希望能还其清白。
6140,357,bc,再审时刘某现辩护人辩称：1、指控刘某现构成诈骗罪的事实不清，证据不足。
6141,357,bc,安装ETC时29座行驶证的提供人不清，本案没有查清谁办的假行车证、谁提供的行车证原件及谁交给王某证件的事实。
6142,357,bc,2、宋某安装ETC当天开的是豫Ｊ×××××车，另外三辆车的“假”行驶证是谁提供的不清，判决刘某现涉嫌四辆车逃费诈骗的事实不清。
6143,357,bc,3、本案高速公路管理处收费时高时低的原因不清，无证据证明是刘某现虚构事实造成的，收费标准不一的责任不应由刘某现承担。
6144,357,bc,4、王某先后在办案机关就本案同一事实，作出了五种不同的说词，该证言不具有证据的唯一性、客观性，不应作为证据使用。
6145,357,bc,本案涉案车辆及安装ETC设备并无改装、拆解的痕迹，无证据证明刘某现虚构事实。
6146,357,bc,5、本案存在程序问题，侦查机关在未正式立案前就已主动展开调查，不符合有关规定。
6147,357,bc,综上，应宣判刘某现无罪。
6148,357,bc,再审时刘某现辩护人提交的证据如下：1、时间时间时间中石化地球物理华北分公司人力资源督导中心证明：证明刘某现在时间时间时间至时间时间时间在外地工作，以此证明刘某现只是偶尔跟车。
6149,357,bc,2、关于王某五份笔录对比表格，证明王某证言不一致不应作为证据使用。
6150,357,bc,再审时宋某辩称：其提供的行车证是35座的，不知道安ETC违法，没有与刘某现共谋，不知道安装的人为什么输入29座。
6151,357,bc,其没有提供虚假证件，行车证每天都在车上放着，安装ETC是为了交费时快、方便，省不省钱与其没多大关系。
6152,357,bc,安装的人好像把证件拍了一下，就丢车上了。
6153,357,bc,其要求无罪。
6154,357,bc,再审检察机关意见：1、刘某现、宋某构成诈骗罪的事实清楚，证据确实充分，在飞龙车站办理豫Ｊ×××××的ETC卡时刘某现、宋某在场并提供了虚假材料或明知是虚假材料仍协助办理ETC，在鹤壁办理豫Ｊ×××××的ETC卡时系刘某现联系办理并提供虚假材料，最终导致上述两辆车偷逃高速过路费。
6155,357,bc,2、关于豫Ｊ×××××、豫Ｊ×××××的办理情况刘某现、宋某是否明知，是否参与事实不清，证据不足，无法认定。
6156,357,bc,再审时检察机关提交了一份河南省交通运输厅高速公路濮阳至鹤壁管理处出具的情况说明：经查询，涉案的豫Ｊ×××××自时间时间时间至时间时间共172条通行记录，其中101次按C型客车收费。
6157,357,sc,吕某申诉称：1、刘某现没有非法占有他人财物的目的，没有诈骗的故意。
6158,357,sc,无证据证明刘某现让宋某给王某假行驶证，宋某和刘某现没有同谋，更无证据证明宋某是在刘某现的授意下给的王某行驶证。
6159,357,sc,2、两审认定事实脱离因果关系。
6160,357,sc,一审法院认为刘某现没有伪造行车证，二审法院却认定伪造了假行驶证，说明只有伪造假行驶证才出现偷逃高速费的问题。
6161,357,sc,是ETC让刘某现这样交费，而不是刘某现虚构了事实，隐瞒了真相，导致ETC数据改变，从而偷逃高速费，故认定刘某现诈骗无事实根据。
6162,357,sc,3、本案应确定刘某现无罪。
6163,357,sc,输入电子数据与刘某现无关，王某所看到的行驶证不是刘某现所给，王某如果将座位数输为29座，只能说明王某有问题，但不能把他的过错推给刘某现。
6164,357,sc,本案认定事实存在违背逻辑的推定把其他车辆的错误归责于刘某现，在安装其他车辆时刘某现不在场，根本谈不上递交假行驶证的问题，怎么安装刘某现不知情，王某在其他车辆上安装ETC的事实，是靠两级法院推断。
6165,357,sc,4、二人未合谋，不应是共犯。
6166,357,sc,综上，两级法院对刘某现定罪量刑的证据不确实，不充分，应依法撤销原审对刘某现的有罪判决，改判刘某现无罪。
6167,358,bc,被告人蒋某某辩称自己没有打过梁某某的手，只是打过梁某某的嘴巴。
6168,358,bc,辩护人暨诉讼代理人王某提出以下辩护意见：自诉人对被告人蒋某某的指控不成立，理由如下：证据不充分；案发后被害人并没有及时到医院就诊，而是第二天才去的，并且自诉人的检查报告单上名字不是本人的姓名，不能证实自诉人的伤情是否真实；该案事发有因，被告人的母亲受伤，自诉人负有一定责任；后期治疗费、误工费、护理费、伙食补助费不予支持，伤情鉴定费可以计算在赔偿范围，交通费超过客观情况，营养费没有相关的证据来证实，综上，建议法庭对被告人蒋某某做无罪宣判。
6169,358,bc,自诉人梁某某为证明其诉讼主张，提交如下证据材料：一、询问笔录八份：1、自诉人梁某某的陈述：时间时间时间8时许，我出门送病人时见到蒋某坐在我家门口，头上流着血，坐在地上又哭又骂，说是我老公打的，我赶紧去请她女儿蒋某某，路上遇到蒋某某后她认为她妈是被我打伤的，就边骂边上来打我的头，我用左手去挡被蒋某某拉过去将我的手打断，我说我的手断了，蒋某某仍在打，后来被同村村民劝开，当时在场的人有我丈夫阮某、张某的妻子、阮某的妻子等。
6170,358,bc,2、被告人蒋某某的供述：时间时间时间早上有人说我母亲蒋某被人打了坐在红某（梁某某的女儿）家门口，我听到后就想着肯定是红某家的人打的，便赶紧跑去看，见到梁某某后我就骂她并打了她两耳光。
6171,358,bc,我母亲蒋某头上流着血坐在梁某某家门口。
6172,358,bc,当时在场的人有我女儿、梁某某及其丈夫等。
6173,358,bc,3、证人蒋某甲的证言：时间时间时间早上8点我听到有人说蒋某被红某家人打了，躺在红某家门口，所以我跟着我妈就跑去找红某的母亲梁某某，当时，我妈打着梁某某两耳光，梁某某躺在地上时，我踢了她屁股上两脚。
6174,358,bc,我没有看见我奶奶是怎么受伤的，只听她说是被红某的父亲用砖头打着。
6175,358,bc,当时在场的人有红某的父母、张某的妻子等。
6176,358,bc,4、证人赵某甲的证言：时间时间时间早上，我见到蒋某头上流着血在阮某家门前又哭又闹。
6177,358,bc,5、证人阮某某（梁某某的丈夫）的证言：证实的内容与梁某某的一致。
6178,358,bc,6、证人蒋某乙的证言：时间时间时间8时许我正在理烧柴时腰被砖头打着，我抬起头见到阮某站在他家楼顶上又丢了一块砖头打我的头，当时我的头就流血了，我被打后就躺在他家门口，过了一会儿我女儿蒋某某才赶到。
6179,358,bc,之前我和阮某家因为地基的买卖问题闹过矛盾。
6180,358,bc,7、证人周某某的证言：时间时间时间9时许，我在家听到路上有人吵架，后见到梁某某头发散着坐在路边，脸色苍白，蒋某某在旁边一边骂一边打梁某某，蒋某某的母亲蒋某头上流着血躺在梁某某家门口。
6181,358,bc,8、证人赵某乙的证言：时间时间时间8时许，我领着我女儿到梁某某家看病，看完病出门时，见到隔壁的蒋某坐在梁某某家门口，头上流着血。
6182,358,bc,二、澄江县中医院诊断证明书1份、DR检查报告单7份、医疗费发票7张、昆明锦康司法鉴定中心出具的鉴定书1本、玉溪市第二人民医院司法鉴定中心出具的鉴定书一本、鉴定费发票2份（开支伤情鉴定费500元、开支伤残程度评定费700元、后期医疗费评估费600元）证实：自诉人梁某某受伤后于时间时间时间至时间时间时间在澄江县中医医院住院治疗，经诊断为：左桡骨远端骨折，全身多处软组织挫伤，共开支医疗费8669元，经昆明锦康司法鉴定中心鉴定，伤情为轻伤。
6183,358,bc,三、澄江县中医医院证明一份：证实时间时间时间在该院门诊看病的患者梁某与时间时间时间至时间时间在该院住院治疗的梁某某是同一患者。
6184,358,bc,自诉人梁某某及其诉讼代理人对上述证据发表如下质证意见：蒋某某的陈述不符合事实，双方都承认发生撕扯，而撕扯过程中，蒋某某打伤梁某某，梁某某的伤情经鉴定为轻伤，其受伤的结果与被告人蒋某某的行为存在因果关系。
6185,358,bc,被告人蒋某某对上述证据未发表质证意见。
6186,358,bc,辩护人暨诉讼代理人发表如下质证意见：被害人在案发后第二天才住院，对检查报告单的真实性不予认可；对医疗费发票的真实性不予认可；被害人梁某某的手臂骨折并非是由被告人蒋某某导致的，对其与本案的关联性不予认可。
6187,358,sc,自诉人梁某某诉称：被告人蒋某某的母亲蒋某和自诉人梁某某系邻居关系，时间时间时间早上7时40分左右，自诉人起床开门后见到蒋某坐在自诉人家门口，头上淌着血，并说是自诉人的丈夫用砖头从楼顶上打伤的，自诉人与丈夫及路过的村民都告诉蒋某不要诬陷人，但其不听劝说，为此，自诉人便去找蒋某的家人，途中遇到蒋某某，其不由分说便殴打自诉人致自诉人手臂骨折。
6188,358,sc,住院治疗后，经昆明市锦康司法鉴定中心鉴定，伤情为轻伤二级。
6189,358,sc,事发后，被告人未对自诉人进行任何赔偿。
6190,358,sc,现起诉请求：1、依法追究被告人蒋某某故意伤害罪的刑事责任；2、判令被告人蒋某某赔偿医疗费8669元、误工费100元×109天=10900元、护理费100元×42天=4200元、住院伙食补助费100元×42天=4200元、残疾赔偿金9215元、后期治疗费3500元、鉴定费1800元、交通费1000元、营养费3000元，精神抚慰金10000元，合计56474元。
6191,358,sc,诉讼代理人蒋某提出以下代理意见：依法追究被告人的刑事责任，被告人应赔偿自诉人相关的经济损失，恳请法庭支持自诉人的诉讼请求。
6192,359,bc,被告人李某生辩称自诉人所述与事实不符，自诉人在其村子的芦苇地里盗窃芦苇，他和李某叫自诉人出来，但自诉人并不出来。
6193,359,bc,李某进到芦苇地里叫自诉人出来，但自诉人反抗拒绝出来，李某和自诉人发生了争执。
6194,359,bc,他就进到芦苇地里将自诉人往外头拉，自诉人用胳膊肘打他，他们几个人才打在了一起。
6195,359,bc,自己的行为不构成犯罪，不应承担刑事责任。
6196,359,bc,自诉人的受伤部位与他们打架部位不符，也不应该赔偿损失。
6197,359,bc,被告人李某辩称其行为是为了防止自诉人盗窃集体财产，他去拉自诉人让其去村上说的时候，是自诉人先动手并恶语伤人，他的行为是维护集体财产，防止偷盗行为，属于正当防卫，不应承担刑事责任。
6198,359,bc,同时，自诉人事发当天经检查无骨折部位，也没有及时报案，时隔12天后才检查出骨折，且病历记载系其自己摔倒，其伤情与他没有任何关系，故不应该赔偿损失。
6199,359,sc,自诉人暨附带民事诉讼原告人祁某诉称，时间时间时间下午19点左右，自诉人在宝鸡市宝福路长寿沟路边看到有芦苇，便上前采摘沟边的芦苇叶某，大约20分钟后，两被告人来到自诉人身边，不问缘由，便将自诉人拉到一片刚割完的麦地里拳打脚踢，在自诉人的头上、胸部、腰上一阵猛打，并威胁要求自诉人给两被告人摘两天芦苇叶某。
6200,359,sc,自诉人被打后，在宝鸡市中医医院住院治疗15天，后又在家休息3个多月。
6201,359,sc,伤情经宝鸡市中医医院诊断为：闭合性胸外伤，双侧肋骨骨折。
6202,359,sc,经宝鸡市公安局司法鉴定中心法医学人体损伤鉴定为轻伤。
6203,359,sc,经陕西省宝鸡正大法医临床司法鉴定为九级伤残。
6204,359,sc,诉至本院，请求追究两被告人故意伤害罪的刑事责任，并判决两被告人赔偿自诉人医疗费、住院伙食补助费、营养费、鉴定费、交通费、误工费、复印费、精神抚慰金、残疾赔偿金等损失共计987132元。
6205,360,bc,被告人自某某辩称：其伤害自诉人杨忠某是事实，但其只是用木棍及石头伤害，其没有用刀砍过自诉人杨忠某。
6206,360,bc,量刑上希望法庭对其予以从轻处罚。
6207,360,bc,辩护人康某提出的辩护意见是：被告人自某某打伤自诉人杨忠某是因为其看到自诉人杨忠某手持铁棒向其冲来才打的，故实施伤害是有原因的。
6208,360,bc,在量刑上被告人自某某当庭自愿认罪，并如实供述自己的犯罪事实，积极赔偿了自诉人杨忠某的全部经济损失，获得自诉人的谅解，认罪悔罪表现好，望法庭予以从轻处罚；被告人自某某系限制刑事责任能力人，依法可以予以从轻、从宽处罚，综上，望法庭对被告人自某某予以宽大处理。
6209,360,sc,自诉人杨忠某诉称：被告人自某某因违法出卖风景林一事对原告人怀恨在心，时间时间时间16时许手持两尺多长的砍刀和石头突然闯进原告人的住宅，用石头对正在熟睡的原告人的头部、肩部进行猛砸，并手持砍刀砍了原告人的头部二刀，原告人在紧急情况下与被告人搏斗，奋力把被告人赶出家门外，及时打电话向平掌派出所报案，并向村委会主任祝某某汇报。
6210,360,sc,因原告人伤情严重，村委会主任祝某某派调解主任杨福某用摩托车将原告人拉到梭山村委会急救，急救后又请杨发某用摩托车拉原告人到平掌卫生院进行救治，经平掌卫生院初步诊断：原告人的伤情为：1、头皮裂伤；2、颅脑损伤；3、肱骨撕脱性骨折。
6211,360,sc,用去医疗费2150元。
6212,360,sc,经平掌卫生院医生建议，原告人次日转至新平县人民医院住院治疗5天，新平县人民医院诊断为：1、开放性左颞顶骨粉碎性骨折；2、左肩峰骨折；3、头皮裂伤；4、右侧液气胸（少量积气、积液）；5、左后下胸膜增厚粘连，用去医疗费21866元。
6213,360,sc,经新平县公安局司法鉴定中心鉴定，原告人的伤情为轻伤。
6214,360,sc,被告人自某某的行为侵犯了我的人身权利，故要求依法追究被告人自某某故意伤害罪的刑事责任。
6215,360,sc,就其诉讼请求，自诉人杨忠某当庭提供了电话报案记录，接处警登记表，受案登记表，查获经过，被告人自某某在公安机关所作的供述，自诉人杨忠某的陈述，证人祝某某、杨福某的证言，新平县公安局勘验笔录及照片，证据保全决定书及证据保全清单，辨认笔录，新平县公安司法鉴定中心法医学人体损伤程度鉴定书、玉溪市公安司法鉴定中心法医物证鉴定意见书、释放证明书、鉴定意见告知书和办理伤害案件告知笔录，平掌卫生院的住院证明书、X线摄片报告单及门诊收费收据，新平县人民医院的病情证明书、出院记录、X-RAY及CT影像诊断报告书、住院医疗收费收据、门诊收费收据、挂号单，车票单据及保险费收据，杨忠某的身份证，自某某的户口证明等证据。
6216,361,bc,被告人程某辩称，我不是无缘无故地打他，张某他有过错在先，他向我妻子借钱后没打条子，骗的与我妻子发生了关系，我妻子没办法给我说了。
6217,361,bc,在我家他要求与我妻子发生关系，被我发现了，我才打他。
6218,361,bc,不是我骗他到我家，是我到西社存款回来后，发现他在我家。
6219,361,bc,同意对附带民事诉讼原告人进行经济赔偿，但认为赔偿金额太大。
6220,361,bc,附带民事诉讼被告人程某对附带民事诉讼原告人的民事诉状提出异议，认为自己没有打原告人，不同意赔偿。
6221,361,sc,附带民事诉讼原告人张某诉称，时间时间时间9时许，在吴某家向被告人程某还完钱后，程某以说话为由，与程某将其骗到程某家中，关住街门，借口其同程某之妻张XX有不正当关系，程某手持铁棍，程某手持三轮车三角带对其大打出手，致其左内踝及腓骨骨折；左侧肋骨骨折；胸背软组织广泛受伤，经鉴定其损伤构成轻伤。
6222,361,sc,请求一、追加附带民事诉讼被告人程某为本案刑事被告人。
6223,361,sc,二、判令二被告人连带赔偿医疗费、误工费、营养费、住院伙食费、护理费、二次手术费等共计人民币10万元。
6224,361,sc,诉讼代理人的代理意见是：一、对被告人程某应当从重处罚；二、程某系同案犯应当追诉；三、张某在本案中无过错；四、二被告人应当连带赔偿原告人的损失。
6225,361,sc,提供了被害人张某的入院证、出院证、诊断证明、病历和医疗费票据及证人贾某、张某、吴某的证言笔录等证据予以证实。
6226,362,bc,被告人马小某辩称，时间时间时间，被告人骑摩托携带其母亲杨某从静宁路菜市场通过，由于菜市场人多，行车狭窄，杨某的脚不小心将自诉人的菜篮子挂倒，被告人未发现，还是骑摩托向前行驶，突然听到有人破口大骂，其母亲让赶紧停车并将菜篮子扶起，还向自诉人说对不起。
6227,362,bc,被告人马小某和其母杨某转身准备走时，自诉人又开始破口大骂，被告人马小某在忍无可忍的情况下上前打了自诉人一巴掌，打在左额部，由于被告人手上指甲过长，将自诉人的眉梢处划破，被告人的母亲将自诉人送往安康市中医医院检查治疗，在中医医院住院4天，花去检查费、治疗费、医药费共计5000元。
6228,362,bc,时间时间时间，在公安机关的主持下，自诉人与被告人自愿达成调解协议，由被告人一次性支付给自诉人后续治疗费等各种费用7000元，并当场付给自诉人，自诉人表示同意，并不追究被告人任何法律责任。
6229,362,bc,该协议是自诉人的真实意思表示，且已实际履行，应受法律保护，请求依法驳回自诉人的诉讼请求。
6230,362,bc,辩护人提出的辩护意见是，时间时间时间17时许，马小某骑车带着杨某，因静宁路道路狭窄人流量大，杨某的脚不小心将自诉人菜篮挂倒，自诉人未采取正当方式处理，而是破口大骂，被告人在忍无可忍的情况下打了自诉人一巴掌，打在眉梢，因指甲长将其皮肤划破，经安康中医医院检查，未查出左眼有内伤，同时也未查出左眼视网膜脱离，只查出左眼上眉梢有皮肤裂伤。
6231,362,bc,住院4天，共支付5000元。
6232,362,bc,时间时间时间，在公安机关的主持下，双方达成一致意见，一次性支付自诉人7000元各项费用，其中包括后续治疗费，自诉人自愿提出不再追究被告人任何法律责任，该协议合法有效，应受到法律保护。
6233,362,bc,自诉人从时间时间时间出院至时间时间一个月期间，没有左眼受伤继续治疗的证明和证据，无法排除其时间时间时间检查出的左眼伤情是新的创伤所致。
6234,362,bc,自诉人在起诉书中称马小某用拳头打击面部致伤，怎能伤到腰部，说明自诉人受伤处实为左上眼脸皮挫裂伤和左眼挫伤，并未查出左眼视网膜脱离和视力下降，况且自诉人在公安卷中自述双眼有近视，病历记载既往有双眼屈光不正，双眼翼状胬肉、双眼年龄相关性白内障。
6235,362,bc,右眼视力04、左眼视力04，属高度近视。
6236,362,bc,充分说明双眼视力均不足1，不属于外伤所致视力下降。
6237,362,bc,西北政法大学司法鉴定中心的鉴定缺乏客观真实性和公正性，自诉人伤前视力04，矫正视力为2，不构成轻伤。
6238,362,bc,其次，视力下降与自身双眼屈光不正和高度近视有一定因果关系，鉴定中并未排除疾病的参与度。
6239,362,bc,自诉人提出重新鉴定后，相关鉴定机构已对原鉴定提出质疑，原鉴定不能作为定案的证据使用。
6240,362,bc,综上，自诉人指控被告人犯罪的证据不能成立，且自诉人已自愿放弃追究被告人的一切法律责任，请求人民法院依法驳回自诉人的诉讼请求。
6241,362,sc,自诉人卜先某指控称，时间时间时间，被告人马小某在安康市静宁路菜市场与自诉人发生争执，自诉人被马小某用拳头打击头面部致伤。
6242,362,sc,经安康市中医医院诊断：1、腰4、5椎体压缩性骨折，2、腰4椎体滑脱，3、腰部软组织损伤，4、左上眼睑皮肤挫裂伤，5、左眼钝挫伤。
6243,362,sc,自诉人住院期间被告人多次要求自诉人出院，自诉人没有办法只能出院。
6244,362,sc,自诉人出院回家后感觉左眼视力明显下降。
6245,362,sc,时间时间时间，自诉人先后到安康市中医医院、西安市第四医院、西安市红会医院检查治疗，诊断为左眼视网膜脱离等症状。
6246,362,sc,时间时间时间，西北政法大学司法鉴定中心对自诉人的损伤程度、伤残等级进行鉴定，鉴定为：轻伤一级和伤残等级为六级。
6247,362,sc,同时对自诉人左眼视网膜脱离与时间时间时间自诉人左眼外伤的因果关系进行鉴定，鉴定为：自诉人左眼视网膜脱离与时间时间时间外伤之间存在因果关系，外伤系直接原因。
6248,362,sc,被告人故意伤害自诉人的身体达到轻伤程度，特请求追究被告人马小某犯故意伤害罪的刑事责任，并赔偿自诉人医疗费5800元、15天住院伙食补助费450元、15天营养费300元、90天误工费10890元、15天护理费1815元、伤残赔偿金228580元、鉴定费2600元、交通费750元、食宿费2300元、精神抚慰金50000元，合计303485元。
6249,363,bc,被告人姜某对指控其参与打架，共同故意伤害的事实供认，但辩解：我用刀刺的是被害人姚某某，我没有用刀刺过被害人杨某乙，被害人杨某乙的死亡不是我的行为造成的。
6250,363,bc,对附带民事诉讼原告人提出的附带民事赔偿请求，同意依法赔偿，但表示无力支付。
6251,363,bc,被告人杨某对指控提出异议，辩解：我没有打过被害人杨某乙、姚某某，被害人杨某乙的死亡和被害人姚某某的重伤后果不是我的行为造成的，我的行为无罪。
6252,363,bc,对附带民事诉讼原告人提出的附带民事赔偿请求不同意赔偿。
6253,363,bc,被告人朱某某对指控供认无辩解。
6254,363,sc,附带民事诉讼原告人杨某甲、周某某、吴某某诉称，被告人姜某、杨某的犯罪行为致被害人杨某乙死亡，请求依法追究被告人姜某、杨某的刑事责任，并判令被告人姜某、杨某赔偿死亡赔偿金、被扶养人生活费、丧葬费、精神抚慰金计人民币981307元。
6255,363,sc,附带民事诉讼原告人提供了证据结婚证、户籍证明和村组证明。
6256,363,sc,附带民事诉讼原告人姚某某诉称，被告人姜某、杨某的犯罪行为致我重伤、轻伤，请求依法追究被告人姜某、杨某的刑事责任，并判令被告人姜某、杨某赔偿我医疗费、误工费、护理费、住院生活补助费、交通费、伤残赔偿金、鉴定费、再医费计人民币522210元。
6257,363,sc,附带民事诉讼原告人提供了证据出院证、医疗费发票。
6258,364,bc,被告人宋某对指控的犯罪事实无意见，表示认罪，但辩称整个过程其一直压制，后来因为对方拿弩照自己，其也喝了酒，就打起来了。
6259,364,bc,对附带民事诉讼原告人的诉讼请求及出示的相关证据无意见。
6260,364,bc,辩护人辩称对被告人宋某构成故意伤害罪没有异议，但具有以下法定和酌定量刑情节：1、被害人的重伤属重伤二级，量刑起点应确定为时间左右较为合理，2、被告人当庭自愿认罪，3、本案发生被害人陈某某有较大过错，4、被告人到案后检举了王某，5、被告人家庭生活较困难，综上，建议对被告人宋某在时间以下有期徒刑确定刑罚。
6261,364,bc,另外，针对被害人的代理人作出的量刑情节及意见，提出反对和质疑，认为代理人夸大被告人犯罪情节而掩饰了被害人的过错行为，对被告人量刑起点过高没有任何法律依据，对构成残疾加罚超出了法律规定上限；另外对使用管制刀具，辩护人不予认可，因为本案中所谓刀具没有物证在案，根据鉴定结论只能认定为是锐器致伤，不能仅靠当事人的陈述而认定一定是管制刀具所伤。
6262,364,bc,宋某的附带民事诉讼代理人对原告人的诉讼请求及出示的相关证据无意见。
6263,364,sc,附带民事诉讼原告人及代理人诉称，被告人宋某的行为，造成原告人身体严重伤害，依法应追究刑事责任。
6264,364,sc,对刑事部分认为：一、对被告人宋某不应适用“认罪从轻处罚”。
6265,364,sc,1、被告人宋某隐瞒了凶器来源；2、被告人编造面临威胁的情节；3、被告人将持刀“捅”“扎”的行为，反复辩解为“抡”，属编造基本事实。
6266,364,sc,二、被告人的犯罪行为凶狠、残忍，主观恶性深，社会危险性大。
6267,364,sc,三、被告人犯罪情节恶劣，罪不容恕。
6268,364,sc,四、关于量刑问题，不同意公诉意见，对被告人的辩护人提到的重伤二级观点，是没有事实根据的。
6269,364,sc,建议刑期6-时间。
6270,364,sc,关于附带民事部分，被告人的行为致被害人终生残疾，诉请被告人赔偿医疗费、护理费、营养费、住院伙食补助费、鉴定费、误工费、伤残赔偿金共计1041517元。
6271,364,sc,原告人当庭提交了诊断证明书、医疗费票据、鉴定费票据等相关证据。
6272,365,bc,被告人杨某辩称，是自诉人先动手打了我的母亲，我才打的自诉人，且我和自诉人发生了撕扯，我不是故意伤害自诉人。
6273,365,bc,同意赔偿其医疗费损失，不同意赔偿其他损失。
6274,365,bc,辩护人赵某提出以下辩护意见：1、刑事部分，被告人虽实施了殴打自诉人的行为，但不具有主观故意，不构成故意伤害罪。
6275,365,bc,自诉人与被告人系朋友关系，双方因酒后话不投机发生口角，被告人母亲出于好意劝说二人不要争吵，并未咬自诉人的手。
6276,365,bc,被告人陈述自诉人的手是在拿凳子时受伤的。
6277,365,bc,被告人因自诉人对其母亲实施了伤害行为，才对自诉人实施了伤害，自诉人存在过错。
6278,365,bc,另被告人对自诉人的伤情鉴定有异议，已申请重新鉴定。
6279,365,bc,2、民事部分，自诉人系农民，误工费应当按照农、林、牧、渔业职工平均工资标准计算，其请求按照货车司机的工资计算于法无据。
6280,365,bc,对自诉人请求的眼镜费，因无相关证据佐证眼镜当时被损坏，故对该项费用不予认可。
6281,365,sc,自诉人暨附带民事诉讼原告人田某诉称：自诉人与被告人系同村村民，时间时间时间18时许，自诉人与被告人及韩某某在朋友杨某家喝酒，喝酒中双方因言语不和发生口角，被告人母亲看到后，咬了自诉人左手，被告人用拳头捣了自诉人的头面部，致自诉人眼睛肿胀、鼻子流血，后自诉人向公安机关报案，并于当日到高平市人民医院住院治疗，经检查，自诉人面部外伤、鼻骨骨折和左眼外伤（眼眶内侧壁骨折），共住院12天。
6282,365,sc,经鉴定，自诉人之伤为轻伤二级。
6283,365,sc,现起诉请求法院依法追究被告人的刑事责任，并赔偿自诉人医疗费44159元、误工费25200元、护理费1376元、交通费300元、住院伙食补助费1200元、营养费360元、眼镜费627元，以上共计334719元。
6284,365,sc,诉讼代理人毕某请求支持自诉人的诉讼请求，同时提出以下意见：1、刑事部分，自诉人田某指控被告人杨某犯故意伤害罪事实清楚、证据确实充分。
